full_text,clean_text,label
@herrysw Menurut pak HSW diantara layanan uang digital (Gopay Link aja OVO Shopee pay dll) mana yg lebih bagus dr segi pelayanan dan fiturnya?,menurut pak hsw diantara layanan uang digital gopay link aja ovo shopee pay dll mana yg lebih bagus dr segi pelayanan dan fiturnya,netral
@amirk Seandainya semua dompet digital menghentikan promonya saya pasti pakai Dana karena dia bisa narik uang langsung dari rekening ga gitu suka dengan top up top upan ala gopay atau ovo.,seandainya semua dompet digital menghentikan promonya saya pasti pakai dana karena dia bisa narik uang langsung dari rekening ga gitu suka dengan top up top upan ala gopay atau ovo,negatif
Ada banyak uang digital sekarang ada DANA GOPAY OVO LINKAJA SHOPEE PAY. Itu aja yg saya tau :). Munurut saya sistem keuangan di DANA dan LINKAJA paling menguntungkan. Alasannya mungkin di lain waktu.,ada banyak uang digital sekarang ada dana gopay ovo linkaja shopee pay itu aja yg saya tau munurut saya sistem keuangan di dana dan linkaja paling menguntungkan alasannya mungkin di lain waktu,netral
@chiveenn dana shopeepay gopay ovo dll. kyk dompet digital gitu bentuk nya saldo. jadi bukan uang tunai tapi masih bisa dipakai transaksi,dana shopeepay gopay ovo dll kyk dompet digital gitu bentuk nya saldo jadi bukan uang tunai tapi masih bisa dipakai transaksi,netral
Dengan segala kenyataan yang ada hidupku penuh dengan uang digital . Naik ojek bayarnya pake gopay/ovo Naik Tj Udh pake tapcash Naik kereta pake tapcash Makan siang beli martabak atau jajan-jajan lainnya pake gopay/ovo/dana/ Grgr gini jd seringnya gak megang cash deh ,dengan segala kenyataan yang ada hidupku penuh dengan uang digital naik ojek bayarnya pake gopay ovo naik tj udh pake tapcash naik kereta pake tapcash makan siang beli martabak atau jajan jajan lainnya pake gopay ovo dana grgr gini jd seringnya gak megang cash deh,netral
Group Salim bakal luncurkan uang digital ini kata GoPay Keuangan Kontan https://t.co/7JywHB7aaj https://t.co/yP5ZssDGaD,group salim bakal luncurkan uang digital ini kata gopay keuangan kontan,netral
@tanyakanrl Rp.0 kalo ad yg berbaik hati saya nerima uang digital berupa gopay dana spay ovo dan lain yah kak ,rp kalo ad yg berbaik hati saya nerima uang digital berupa gopay dana spay ovo dan lain yah kak,netral
@MyPertaminaID apakah aktifasi uang digital harus pakai @linkaja ? Gak bisa pake gopay gitu yg lebih umum. Sy sejak desember 28 gak bisa aktivasi linkaja ini. Payah.,apakah aktifasi uang digital harus pakai gak bisa pake gopay gitu yg lebih umum sy sejak desember gak bisa aktivasi linkaja ini payah,negatif
Barusan ambil loundry.. Ternyata udah ada fitur bayar pake Gopay dong ada diskon 30% lagi.. Kayaknya emang dimasa depan kita udah ga perlu bawa cash lagi semua pake uang digital.. Jangan heran kalau kelak ada tambal ban bayarnya pake DANA atau Link Aja.. ,barusan ambil loundry ternyata udah ada fitur bayar pake gopay dong ada diskon lagi kayaknya emang dimasa depan kita udah ga perlu bawa cash lagi semua pake uang digital jangan heran kalau kelak ada tambal ban bayarnya pake dana atau link aja,netral
Coba tanya ke temen sebelah mu Punya Dompet Uang Elektronik #GoPay #OVO #Dana #LinkAja? Itu mah udah KETINGGALAN ZAMAN Bro. Sekarang mah udah waktunya punya Dompet Uang Digital Kripto. Nih 5 Dompet Kripto yang Mudah dan Memudahkan 1. LUNO https://t.co/YVNS6qUJyU https://t.co/u2qyT0isDW,coba tanya ke temen sebelah mu punya dompet uang elektronik gopay ovo dana linkaja itu mah udah ketinggalan zaman bro sekarang mah udah waktunya punya dompet uang digital kripto nih dompet kripto yang mudah dan memudahkan luno,netral
"Sudah waktunya beralih ke cara bayar digital aja, kayaknya teknologi sudah cukup baik, aku sendiri suka menggunakan paylinkajaovo, di sekolah udah ada koperasi yang bisa menggunakan linkaja, sangat menyenangkan dan tidak ribet.","Sudah waktunya beralih ke cara bayar digital aja, kayaknya teknologi sudah cukup baik, aku sendiri suka menggunakan paylinkajaovo, di sekolah udah ada koperasi yang bisa menggunakan linkaja, sangat menyenangkan dan tidak ribet.",positif
"Bawa uang ke mall itu ribet, kalo punya m banking cashless aja baik.","Bawa uang ke mall itu ribet, kalo punya m banking cashless aja baik.",positif
@BrtTransJateng min kerjasama dengan GOPAY @gojekindonesia OVO @ovo_id atau dompet digital lain dong biar enak kalau bayar misal pas gak bawa uang kecil. @ganjarpranowo @perhubunganjtg,min kerjasama dengan gopay ovo atau dompet digital lain dong biar enak kalau bayar misal pas gak bawa uang kecil,netral
@ursummersadness Dengan senang hati kami informasikan Bapak/Ibu pelanggan. Untuk transaksi top up Gopay/uang elektronik terdapat limit transaksi Rp10.000.000 - per hari per rekening adalah limit gabungan BCA Virtual Account untuk top up dompet digital/uang (1/2) ^Erwan,dengan senang hati kami informasikan bapak ibu pelanggan untuk transaksi top up gopay uang elektronik terdapat limit transaksi rp per hari per rekening adalah limit gabungan bca virtual account untuk top up dompet digital uang erwan,netral
meh cara pembayaran produk uang digital lewat uang digital tuh goblog jg sih mau beli porto bayar pake gopay dan ga ada pilihan VA bank kan dobel ya jadinya ngisi gopay kan pake VA bank paling cepet,meh cara pembayaran produk uang digital lewat uang digital tuh goblog jg sih mau beli porto bayar pake gopay dan ga ada pilihan va bank kan dobel ya jadinya ngisi gopay kan pake va bank paling cepet,netral
@batarangga Berarti yg gw tangkep mcard itu kayak tabungan pada umumnya klo ecard iti uang digital kayak OVO gopay gitu2 ya? Berarti yg bisa dipake kayak pengganti kartu kredit / paypal sama yg bisa diisi macem2 curency itu yg mcard aja?,berarti yg gw tangkep mcard itu kayak tabungan pada umumnya klo ecard iti uang digital kayak ovo gopay gitu ya berarti yg bisa dipake kayak pengganti kartu kredit paypal sama yg bisa diisi macem curency itu yg mcard aja,netral
Kubur mimpi saya untuk mendapatkan uang tunai dari kartu prakerja karena yang saya dapatkan adalah saldo non-tunai di platform digital.,Kubur mimpi saya untuk mendapatkan uang tunai dari kartu prakerja karena yang saya dapatkan adalah saldo non-tunai di platform digital.,negatif
@gesti_07 Udah lama itu ges mereka mau ngalahin dominasi gopay diperingkat 1 dompet digital beberapa taun ini. Yg menarik itu justru inves fb dgojek. Dengan libra sebagai mata uang digital fb dan gopay sbg dompet digital,udah lama itu ges mereka mau ngalahin dominasi gopay diperingkat dompet digital beberapa taun ini yg menarik itu justru inves fb dgojek dengan libra sebagai mata uang digital fb dan gopay sbg dompet digital,netral
@collegemenfess anaknya ga digital digital bgt tapi gopay ngebantu bgt suh buat yg gapunya kartu atm bisa masukin uang dari atm bca kalo mau trf masukin nomer tlp bisa transport jajan narik uang juga bisa tapi kena admin ehehehhehehehhe,anaknya ga digital digital bgt tapi gopay ngebantu bgt suh buat yg gapunya kartu atm bisa masukin uang dari atm bca kalo mau trf masukin nomer tlp bisa transport jajan narik uang juga bisa tapi kena admin ehehehhehehehhe,positif
@SandiMuldani @wakilgubernurKW Mereka bukan mata uang di dalem gopay sama shopeepay tetep rupiah mereka cuma dompet digital,mereka bukan mata uang di dalem gopay sama shopeepay tetep rupiah mereka cuma dompet digital,netral
"- Sekarang sudah sangat mudah membayar spp sekolah melalui gopay, kawula muda tidak perlu lagi repot-repot betak uang, apa lagi kalo itu saat kamu lagi istirahat","- Sekarang sudah sangat mudah membayar spp sekolah melalui gopay, kawula muda tidak perlu lagi repot-repot betak uang, apa lagi kalo itu saat kamu lagi istirahat",positif
@VIVAcoid BUMN sudah ada uang digital LinkAja. seharusnya kementerian kerjasama kesitu bukan perusahaan swasta seperti Gopay. https://t.co/HaGeCmbLr9,bumn sudah ada uang digital linkaja seharusnya kementerian kerjasama kesitu bukan perusahaan swasta seperti gopay,netral
@jntexpressid Kak mau usul donk kalau bayar COD bisa kali pakai uang digital(DANA OVO Gopay/ LinkAja) pengalaman saya sering belanja ecommerce lupa tracking tiba2 abang kurirnya sudah didepan rumah/kantor mau bayar cash ternyata lupa ambil uang.,kak mau usul donk kalau bayar cod bisa kali pakai uang digital dana ovo gopay linkaja pengalaman saya sering belanja ecommerce lupa tracking tiba abang kurirnya sudah didepan rumah kantor mau bayar cash ternyata lupa ambil uang,netral
@ZoneVenomWar Anak muda skrg duitnya ada di dompet Digital semua mas. Ovo Gopay Dana dsbnya. Jadi sementara begini dulu. Makanya skrg jarang nemu uang di jalan mas semua udh digital. ,anak muda skrg duitnya ada di dompet digital semua mas ovo gopay dana dsbnya jadi sementara begini dulu makanya skrg jarang nemu uang di jalan mas semua udh digital,netral
Berikut 4 variasi parafrase dari tweet asli:,Berikut 4 variasi parafrase dari tweet asli:,positif
Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/NcnHWzjFSC,deposit dari semua bank local dan uang digital ovo gopay pulsa xl dan telkomsel hubungi kami line itubola wechat itubola whatsapp promo cashback agentjudionline agenterpecaya bolaonline link alternatif itubola,netral
Setelah fitur RSVP online sekarang lagi kepikiran buat bikin hi-tech wedding celebration. Menerima uang digital (ovo gopay dana) udah gitu ada orang yang pake PayLater. Apa lagi?,setelah fitur rsvp online sekarang lagi kepikiran buat bikin hi tech wedding celebration menerima uang digital ovo gopay dana udah gitu ada orang yang pake paylater apa lagi,netral
"Variasi 3: paypal kayaknya diblokir gini-gini aja, kemarin aja pas kemarin, kayaknya paypal bakal disamain sama gopay dana, banyak gamer yang udah ngabisin uang di paypal.","Variasi 3: paypal kayaknya diblokir gini-gini aja, kemarin aja pas kemarin, kayaknya paypal bakal disamain sama gopay dana, banyak gamer yang udah ngabisin uang di paypal.",negatif
@Suara_Bawah Uang digital gk ada gambarnya. Gimana nih. Ovo gopay dana k-link alipay dll inilah trend uang digital ntnya. IoT drone 5G sebentar lagi akan masuk ke dalam masyarakat kita. Urusan gambar jadi tak relevan lagi. @Kemenparekraf @kemkominfo Siapkah antisipasi hal2 ini?,uang digital gk ada gambarnya gimana nih ovo gopay dana k link alipay dll inilah trend uang digital ntnya iot drone g sebentar lagi akan masuk ke dalam masyarakat kita urusan gambar jadi tak relevan lagi siapkah antisipasi hal ini,netral
"- uang gue dari jual laptop kemarin ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi melebihi limit atm, gua panik banget deh","- uang gue dari jual laptop kemarin ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi melebihi limit atm, gua panik banget deh",negatif
Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/6gg59OadpN,deposit dari semua bank local dan uang digital ovo gopay pulsa xl dan telkomsel hubungi kami line itubola wechat itubola whatsapp promo cashback agentjudionline agenterpecaya bolaonline link alternatif itubola,netral
Siap menerima THR bentuk uang digital. Shoopepay ovo gopay dana linkAja rekening.,siap menerima thr bentuk uang digital shoopepay ovo gopay dana linkaja rekening,netral
Suatu saat tidak ada lagi kantor bank. apalagi mendapat senyum manis dari satpam BCA. Digital Currency is coming. bahkan jgn2 Rupiah Digital pun hilang diganti Reminbi Digital. atau mata uang gopay atau NFTcoin. kacau deh...,suatu saat tidak ada lagi kantor bank apalagi mendapat senyum manis dari satpam bca digital currency is coming bahkan jgn rupiah digital pun hilang diganti reminbi digital atau mata uang gopay atau nftcoin kacau deh,negatif
"4. Motor bisa seharga ribuan juta, tapi kalau ada uang digital di nomor HP kamu, kayak OVO, Linkaja, Gopay, atau kartu kredit, motor kayak gini, apa apanya Bos?","4. Motor bisa seharga ribuan juta, tapi kalau ada uang digital di nomor HP kamu, kayak OVO, Linkaja, Gopay, atau kartu kredit, motor kayak gini, apa apanya Bos?",negatif
@ChrisMi33601483 klo msh terima honor pkai uang rupiah gak usah ngoceh. mo belanja pkai Dinar dmn wong makan jg bini belanja msh pkai uang kertas. apalagi ud jaman uang digital ada ovo gopay dana e-money dlsbg.,klo msh terima honor pkai uang rupiah gak usah ngoceh mo belanja pkai dinar dmn wong makan jg bini belanja msh pkai uang kertas apalagi ud jaman uang digital ada ovo gopay dana e money dlsbg,netral
@null PayPal Mau Beli GoPay Platform transfer uang digital Amerika Serikat PayPal Hol https://t.co/cUCbqgh6BJ,paypal mau beli gopay platform transfer uang digital amerika serikat paypal hol,netral
@Thitaps2 @adulputrasuhu @KiputKingg @SerencengKopi @SusyTan15 @ustadtengkuzul @bank_indonesia Cryptocurrency tu uang digital dengan teknologi Blockchain (bukan kek gopay/ovo). Jadi Cryptocurrency bisa sedikit jadi solusi pengganti agresifnya mata uang sekarang. Bahkan di Cryptocurrency pun ada kemungkinan tetap inflasi (walaupun gak agresif). Jadi risiko inflasi ttap ada,cryptocurrency tu uang digital dengan teknologi blockchain bukan kek gopay ovo jadi cryptocurrency bisa sedikit jadi solusi pengganti agresifnya mata uang sekarang bahkan di cryptocurrency pun ada kemungkinan tetap inflasi walaupun gak agresif jadi risiko inflasi ttap ada,netral
KITZ VALVE Authorized Distributor SELAMAT kepada https://t.co/e8HdzEBLhF &amp; emiharahap yang telah memenangkan #qurban Giveaway @sinarmassakti. Setiap pemenang akan mendapatkan uang digital ovo_id atau @GOPAY_ID senilai https://t.co/ZbkF9Xpt0X,kitz valve authorized distributor selamat kepada amp emiharahap yang telah memenangkan qurban giveaway setiap pemenang akan mendapatkan uang digital ovo_id atau senilai,netral
Dompet digital: OVO GOPAY Dana Uang digital: Bitcoin Ethereum Dogecoin,dompet digital ovo gopay dana uang digital bitcoin ethereum dogecoin,netral
"- biar aku bisa menang titik, kudu nambah uang di atm, lalu gopay dan shopepay kirim donasi digital ke aku","- biar aku bisa menang titik, kudu nambah uang di atm, lalu gopay dan shopepay kirim donasi digital ke aku",positif
Untuk kemudahan pengguna LRT Jabotabek nantinya akan menggunakan Kartu Uang Elektronik atau dompet digital seperti Gopay Dana Ovo Link Aja dll. https://t.co/a6q6P707hL,untuk kemudahan pengguna lrt jabotabek nantinya akan menggunakan kartu uang elektronik atau dompet digital seperti gopay dana ovo link aja dll,netral
Selamat untuk pemenang (Segera DM kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana (Ovo/Gopay/ Dana) 1. @ceritaibuk 2. @brendamarii19 3. @tharita_hadi,selamat untuk pemenang segera dm kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana ovo gopay dana,netral
"Bank lain bisa kayak permata, gampang top up ovo cepat casback, ngopi jumat bisa dapat cashback, fitur reksa dan obligasi juga oke!","Bank lain bisa kayak permata, gampang top up ovo cepat casback, ngopi jumat bisa dapat cashback, fitur reksa dan obligasi juga oke!",positif
@kangenbilang @PenjahatGunung @metahillry Emang pake gopay susah ya? . Gw masa covid gini ga mau pegang cash. Semua udah cashless. Kalau tukang sayur bisa pake uang digital gw pake uang digital juga . Seriusan nanya ?.,emang pake gopay susah ya gw masa covid gini ga mau pegang cash semua udah cashless kalau tukang sayur bisa pake uang digital gw pake uang digital juga seriusan nanya,netral
@tanyarlfes lah itu udah dksh ovo ma gopay... uang digital ini. brp sih dptnya? klo masing2 cuman 100k ya wajar pean boleh protes ke suami nderr...,lah itu udah dksh ovo ma gopay uang digital ini brp sih dptnya klo masing cuman k ya wajar pean boleh protes ke suami nderr,netral
